"time";"prices";"quantities";"retID";"description";"retailer_code";"EAN_code";"category";"subcategory"
2025-12-21;4,92;188;"02-183";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,02;706;"01-460";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,32;784;"02-183";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;2,52;293;"02-183";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,51;95;"02-936";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,71;103;"02-127";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,52;17;"02-936";"mleko uht barista 2% 1l mlekovita";174245;5901062003082;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,62;242;"02-127";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,37;7371;"01-460";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,31;7371;"01-460";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,11;91;"02-936";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,27;176;"02-127";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,81;1103;"02-183";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,6;188;"02-183";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,42;242;"02-127";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,31;242;"02-127";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,31;605;"02-936";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,31;1373;"01-460";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,52;242;"02-127";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,41;293;"02-183";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,41;1838;"01-460";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,52;304;"02-936";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,02;91;"02-936";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,27;1100;"02-183";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,81;1292;"01-460";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;6,31;234;"02-183";"mleko kozie uht 2,5% 0,5l //agro danmis";588939;5901680000111;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,12;1085;"01-460";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,22;1373;"01-460";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;2,47;293;"02-183";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,71;76;"02-127";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,42;784;"02-183";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,31;784;"02-183";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,27;1484;"01-460";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,27;326;"02-936";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,51;103;"02-127";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;6,27;448;"01-460";"mleko kozie uht 2,5% 0,5l //agro danmis";588939;5901680000111;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,12;95;"02-936";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,42;304;"02-936";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;2,83;1103;"02-183";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,51;1373;"01-460";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,71;95;"02-936";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,32;151;"02-936";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,11;128;"02-127";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,12;293;"02-183";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,02;96;"02-183";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,31;2307;"02-183";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,27;521;"02-127";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,81;372;"02-127";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,37;521;"02-127";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,27;605;"02-936";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,71;66;"02-936";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,02;128;"02-127";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,12;144;"02-183";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,27;2307;"02-183";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,32;293;"02-183";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,32;1373;"01-460";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,37;605;"02-936";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;2,92;293;"02-183";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,92;444;"01-460";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,51;1838;"01-460";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,12;164;"01-460";"mleko uht barista 2% 1l mlekovita";174245;5901062003082;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;4,51;191;"02-183";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,32;71;"02-127";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,51;304;"02-936";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,11;706;"01-460";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,62;304;"02-936";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,82;164;"01-460";"mleko uht barista 2% 1l mlekovita";174245;5901062003082;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,81;403;"02-936";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,42;1373;"01-460";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,32;35;"02-936";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,12;103;"02-127";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,32;78;"02-127";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;5,12;427;"01-460";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;6,31;448;"01-460";"mleko kozie uht 2,5% 0,5l //agro danmis";588939;5901680000111;"LOW-FAT MILK";"low-fat UHT milk"
2025-12-21;3,51;242;"02-127";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,01;222;"02-127";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,72;23;"02-936";"mleko uht barista 2% 1l mlekovita";174245;5901062003082;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,01;86;"02-936";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,51;196;"02-127";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,51;176;"02-183";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,31;392;"02-127";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,12;45;"02-183";"mleko uht barista 2% 1l mlekovita";174245;5901062003082;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;2,52;947;"01-460";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,82;1296;"02-183";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,02;67;"02-936";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,27;294;"02-936";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;6,27;467;"01-460";"mleko kozie uht 2,5% 0,5l //agro danmis";588939;5901680000111;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,22;1119;"01-460";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,22;791;"02-183";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,27;1554;"02-183";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,22;63;"02-936";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,82;337;"02-183";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;2,92;791;"02-183";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,31;1554;"02-183";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,51;281;"02-936";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;2,92;1119;"01-460";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,42;196;"02-127";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,02;72;"02-127";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,01;4443;"01-460";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,72;87;"02-127";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,01;294;"02-936";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,52;23;"02-936";"mleko uht barista 2% 1l mlekovita";174245;5901062003082;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,01;1211;"02-183";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;0,81;1211;"02-183";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,01;270;"02-127";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,27;1211;"02-183";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,01;1319;"01-460";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,72;86;"02-936";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,01;87;"02-127";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,01;1296;"02-183";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,12;947;"01-460";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,22;468;"01-460";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,31;326;"02-936";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,42;281;"02-936";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,82;687;"01-460";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,12;222;"02-127";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,27;326;"02-936";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,12;531;"02-936";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,22;1211;"02-183";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,02;428;"01-460";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,27;3266;"01-460";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;6,51;467;"01-460";"mleko kozie uht 2,5% 0,5l //agro danmis";588939;5901680000111;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,81;270;"02-127";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,01;468;"01-460";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,71;72;"02-127";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,04;163;"02-183";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,12;131;"02-183";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,22;1319;"01-460";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,92;468;"01-460";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,27;148;"02-127";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;2,52;131;"02-183";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,22;101;"02-127";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,81;354;"02-936";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,22;163;"02-183";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,27;392;"02-127";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,72;121;"01-460";"mleko uht barista 2% 1l mlekovita";174245;5901062003082;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,32;99;"02-936";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,31;3266;"01-460";"mleko uht 2% 1l laciate";997333;5900820000042;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,92;163;"02-183";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,01;531;"02-936";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,01;148;"02-127";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;2,83;504;"02-183";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,27;1319;"01-460";"mleko uht 2,0% 1l wypasione";645806;5900512320335;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;6,51;199;"02-183";"mleko kozie uht 2,5% 0,5l //agro danmis";588939;5901680000111;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,71;67;"02-936";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,51;1119;"01-460";"mleko uht 2% 0,5l laciate";153710;5900820000158;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,51;428;"01-460";"mleko uht 0% 1l laciate";153692;5900820000219;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,81;504;"02-183";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,82;4443;"01-460";"mleko uht 2% 1l twoj kubek";190380;5900512320427;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,12;337;"02-183";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,12;687;"01-460";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,32;87;"02-127";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,12;121;"01-460";"mleko uht barista 2% 1l mlekovita";174245;5901062003082;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,32;55;"02-127";"mleko uht 2% 0,5l wypasione";727084;5900512450070;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,12;63;"02-936";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;4,12;101;"02-127";"mleko uht 1.5% 1l zambrowskie";42852;5900820003272;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;3,81;692;"01-460";"mleko uht 1,5% 1l  mp";781532;5904215168782;"LOW-FAT MILK";"low-fat UHT milk"
2026-01-21;5,32;86;"02-936";"mleko uht 0,5% 1l laciate";997331;5900820000028;"LOW-FAT MILK";"low-fat UHT milk"
2024-12-21;4,31;305;"02-183";"mleko świeże pet 2% 1l rolmlecz";628470;5900820021726;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,51;2699;"01-460";"mleko swieze 2% pet 1l laciate";41594;5900820012212;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,51;1338;"02-183";"mleko polskie pet 2% 1l mlekovita";426873;5900512850023;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,01;288;"02-127";"mleko świeże 2% mikrofiltrowan 1l  mp";221373;5904215132011;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,81;449;"02-127";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,82;22;"02-936";"mleko wiejskie 2% rolmlecz 1l lokal";56813;5900820011048;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;2,52;936;"02-127";"mleko swieze 2% pet 1l laciate";41594;5900820012212;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,52;1338;"02-183";"mleko polskie pet 2% 1l mlekovita";426873;5900512850023;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,51;936;"02-127";"mleko swieze 2% pet 1l laciate";41594;5900820012212;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;2,53;936;"02-127";"mleko swieze 2% pet 1l laciate";41594;5900820012212;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,81;989;"02-183";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;3,1;102;"02-183";"mleko świeże 2% 1l mazurski smak";42866;5900820001100;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,51;1120;"02-183";"mleko swieze 2% pet 1l laciate";41594;5900820012212;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,01;2322;"01-460";"mleko świeże 2% mikrofiltrowan 1l  mp";221373;5904215132011;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,51;797;"02-936";"mleko polskie pet 2% 1l mlekovita";426873;5900512850023;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,82;102;"02-183";"mleko świeże 2% 1l mazurski smak";42866;5900820001100;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;2,67;449;"02-127";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;2,97;2322;"01-460";"mleko świeże 2% mikrofiltrowan 1l  mp";221373;5904215132011;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,51;1219;"02-936";"mleko swieze 2% pet 1l laciate";41594;5900820012212;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;2,92;1338;"02-183";"mleko polskie pet 2% 1l mlekovita";426873;5900512850023;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,62;335;"01-460";"mleko świeże pet 2% 1l rolmlecz";628470;5900820021726;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,71;590;"02-936";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,82;120;"01-460";"mleko świeże 2% 1l mazurski smak";42866;5900820001100;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,62;3392;"01-460";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;3,02;73;"01-460";"mleko świeże pet 2% 1l białe";442449;5900820016487;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,82;73;"01-460";"mleko świeże pet 2% 1l białe";442449;5900820016487;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,71;3392;"01-460";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,81;590;"02-936";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,71;449;"02-127";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;1,65;73;"01-460";"mleko świeże pet 2% 1l białe";442449;5900820016487;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,51;3653;"01-460";"mleko polskie pet 2% 1l mlekovita";426873;5900512850023;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,81;3392;"01-460";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,51;195;"02-127";"mleko polskie pet 2% 1l mlekovita";426873;5900512850023;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,62;989;"02-183";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;4,71;989;"02-183";"mleko wiejskie 2% 1l piatnica";843437;5901939000770;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;3,52;120;"01-460";"mleko świeże 2% 1l mazurski smak";42866;5900820001100;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;2,53;120;"01-460";"mleko świeże 2% 1l mazurski smak";42866;5900820001100;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;3,53;73;"01-460";"mleko świeże pet 2% 1l białe";442449;5900820016487;"LOW-FAT MILK";"low-fat pasteurized milk"
2024-12-21;1,69;120;"01-460";"mleko świeże 2% 1l mazurski smak";42866;5900820001100;"LOW-FAT MILK";"low-fat pasteurized milk"
